DIB_CUST_ID,spend_1,spend_2,spend_3,spend_4,spend_5,spend_6,spend_7,visit_1,visit_2,visit_3,visit_4,visit_5,visit_6,visit_7,mean_s,mean_v,var_s,var_v,y
9.93E+14,67.06,42.12,65.63,48.17,0,57.21,90.02,58,30,49,36,0,56,81,52.88714286,44.28571429,782.6698571,654.9047619,1
9.93E+14,16.84,7.89,10.26,19.72,25.41,31.24,24.49,10,9,8,6,11,9,12,19.40714286,9.285714286,70.81485714,3.904761905,1
9.93E+14,0,9.18,0,0,9.6,0,3.67,0,16,0,0,5,0,5,3.207142857,3.714285714,19.65015714,34.9047619,0
9.93E+14,0,0,0,58.93,63.28,50.6,22.75,0,0,0,25,26,14,12,27.93714286,11,848.6063571,132.3333333,0
9.93E+14,149.18,130.88,189.07,132.09,121.48,95.9,52.49,72,63,82,74,53,61,21,124.4414286,60.85714286,1814.866048,399.8095238,1
9.93E+14,23.16,49.98,63.59,69.77,46.2,91.85,21.86,9,27,43,43,30,67,16,52.34428571,33.57142857,635.8632286,377.2857143,1
9.93E+14,0,0,0,0,0,109.63,72,0,0,0,0,0,45,35,25.94714286,11.42857143,2081.659557,389.2857143,0
9.93E+14,36.44,42.75,31.98,0,24.8,80.88,51.23,10,19,5,0,12,36,18,38.29714286,14.28571429,615.4309571,136.9047619,0
9.93E+14,0,22.96,8.9,0,16.74,0,15.13,0,12,8,0,10,0,5,9.104285714,5,89.2166619,26.33333333,1
9.93E+14,0,0,0,0,48.09,23.48,48.24,0,0,0,0,22,11,32,17.11571429,9.285714286,523.4037286,170.9047619,1
9.93E+14,0,0,0,38.6,35.53,28.75,66.74,0,0,0,24,28,23,43,24.23142857,16.85714286,653.832681,291.4761905,1
9.93E+14,0,0,0,0,0,76.58,108.19,0,0,0,0,0,43,54,26.39571429,13.85714286,2115.406062,570.1428571,1
9.93E+14,38.51,189.58,85.26,85.96,92.85,91.5,100.76,24,90,40,44,46,55,44,97.77428571,49,2051.543195,413.6666667,1
9.93E+14,110.65,222.39,141.12,247.64,146.56,240.7,276.48,55,147,104,163,96,150,181,197.9342857,128,4092.133729,1968,1
9.93E+14,134.56,58.18,34.6,38.65,93.31,36.57,162.38,56,29,25,17,40,19,77,79.75,37.57142857,2678.872733,483.2857143,1
9.93E+14,12.32,13.96,0,24.33,14.81,0.15,6.73,8,11,0,16,12,2,3,10.32857143,7.428571429,76.08478095,35.28571429,1
9.93E+14,33.53,27.4,33.47,151.44,140.77,62.84,52.35,19,11,15,57,52,18,27,71.68571429,28.42857143,2743.837495,342.6190476,1
9.93E+14,0,0,1.01,0,0,0,0.29,0,0,2,0,0,0,2,0.185714286,0.571428571,0.143795238,0.952380952,0
9.93E+14,5.14,15.27,19.35,33.81,16.29,2.19,30.12,5,11,17,23,13,3,24,17.45285714,13.71428571,137.0483571,66.9047619,1
9.93E+14,0,0,25.84,26.75,72.54,36.67,75,0,0,17,19,33,30,43,33.82857143,20.28571429,934.0671476,267.9047619,1
9.93E+14,20.41,13.52,14.6,7,16.89,25.87,21.1,12,15,16,13,17,26,24,17.05571429,17.57142857,37.4959619,28.95238095,1
9.93E+14,139.33,112.08,114.12,142.03,168.33,134.48,117.76,95,76,81,89,121,98,92,132.59,93.14285714,399.5318,210.4761905,1
9.93E+14,42.43,95.32,31.57,117.76,64.01,108.87,63.46,40,73,23,97,58,80,57,74.77428571,61.14285714,1098.176962,618.4761905,1
9.93E+14,48.23,33.92,51.74,31.63,65.07,41.93,59.47,30,26,34,28,57,32,49,47.42714286,36.57142857,156.2928905,137.952381,1
9.93E+14,68.13,100.65,111.54,91.05,129.39,90.94,115.54,57,90,76,85,95,71,99,101.0342857,81.85714286,401.5420952,218.8095238,1
9.93E+14,0,0,0,0,0,0,76.85,0,0,0,0,0,0,45,10.97857143,6.428571429,843.7032143,289.2857143,1
9.93E+14,0,0,0,0,1.67,35.07,18.25,0,0,0,0,5,31,19,7.855714286,7.857142857,188.9617619,152.4761905,1
9.93E+14,51.04,80.26,15.72,83.74,56.27,79.48,24.58,39,58,16,53,37,57,17,55.87,39.57142857,757.2694333,315.952381,1
9.93E+14,98.7,47.31,67.93,82.31,66.84,93.86,37.01,37,22,22,35,20,33,20,70.56571429,27,526.6220286,58,1
9.93E+14,122.21,179.4,177.93,116.4,98.71,110.48,119.7,71,107,63,69,50,57,57,132.1185714,67.71428571,1069.675848,353.5714286,1
9.93E+14,25.57,91.71,0,31.76,108.72,38.43,83.61,20,51,0,23,54,18,46,54.25714286,30.28571429,1625.65319,410.9047619,1
9.93E+14,19.94,28.25,82.56,44.32,85.68,69.18,65.96,12,9,19,20,37,36,24,56.55571429,22.42857143,677.3161286,117.6190476,1
9.93E+14,15.26,10.56,2.73,31.49,0,0,1.29,13,8,3,17,0,0,2,8.761428571,6.142857143,134.629981,45.14285714,0
9.93E+14,157.02,177.57,144.22,28.24,143.41,94.22,160.49,70,73,55,11,68,36,71,129.31,54.85714286,2656.105867,545.1428571,1
9.93E+14,92.14,58.56,69.93,73.2,77.58,74.46,114.33,52,41,57,39,42,34,48,80.02857143,44.71428571,328.2982143,63.9047619,1
9.93E+14,12.52,40.71,7.71,0,0.57,0,1.06,12,13,7,0,2,0,2,8.938571429,5.142857143,219.276781,30.80952381,1
9.93E+14,0,0,0,0,0,0,11.58,0,0,0,0,0,0,8,1.654285714,1.142857143,19.15662857,9.142857143,0
9.93E+14,0,38.88,0,0,66.18,93.45,85.79,0,20,0,0,34,48,53,40.61428571,22.14285714,1739.605329,539.4761905,0
9.93E+14,30.23,38.01,103.91,125.39,97.53,62.83,53.75,13,17,31,39,22,23,22,73.09285714,23.85714286,1304.89419,75.47619048,1
9.93E+14,0,0,0,0.98,0,14.19,25.76,0,0,0,2,0,9,23,5.847142857,4.857142857,104.4284238,74.80952381,1
9.93E+14,80.89,82.98,69.17,109.6,38.23,144.28,37.47,35,29,27,30,14,39,17,80.37428571,27.28571429,1447.932162,81.57142857,1
9.93E+14,0,4.87,0,4.79,0,2.74,4.32,0,6,0,5,0,4,6,2.388571429,3,5.482347619,8.333333333,0
9.93E+14,20.54,196.13,2.24,44.83,113.21,126.42,17.38,21,130,3,33,76,86,12,74.39285714,51.57142857,5210.68659,2189.619048,1
9.93E+14,0,0,27.15,0,58.64,83.82,151.84,0,0,15,0,14,43,80,45.92142857,21.71428571,3249.251148,894.9047619,1
9.93E+14,0,0,2.67,1.79,3.86,0,2.34,0,0,2,4,5,0,4,1.522857143,2.142857143,2.41242381,4.80952381,1
9.93E+14,0,0,0,0,0,0,26.83,0,0,0,0,0,0,22,3.832857143,3.142857143,102.8355571,69.14285714,1
9.93E+14,347.07,157.95,150.65,87.39,70.84,192.52,167.01,83,74,81,50,40,57,65,167.6328571,64.28571429,8167.89909,261.9047619,1
9.93E+14,60.64,60.83,108.65,98.9,73.39,97.97,61.33,26,40,44,37,40,62,43,80.24428571,41.71428571,439.1825286,115.5714286,1
9.93E+14,30.63,101.7,76.2,46.09,109.25,117.22,77.05,22,45,39,29,43,40,34,79.73428571,36,1053.619029,67.33333333,1
9.93E+14,18.43,19.93,39.53,57.34,121.19,67.72,46.25,12,11,14,38,55,35,31,52.91285714,28,1233.508357,271.3333333,1
9.93E+14,0,15.15,10.94,36.95,30.1,0,28.12,0,8,8,27,21,0,25,17.32285714,12.71428571,218.4472238,131.9047619,1
9.93E+14,28.61,0,0,78.67,16.82,0,30.71,19,0,0,36,14,0,20,22.11571429,12.71428571,801.6306286,186.9047619,1
9.93E+14,114.9,104.14,88.69,195.43,110.75,248.52,192.69,72,62,61,108,65,106,94,150.7314286,81.14285714,3703.899114,436.8095238,1
9.93E+14,0,0,0,0,0,0,6.54,0,0,0,0,0,0,7,0.934285714,1,6.110228571,7,1
9.93E+14,0,0,0,0,0,0,14.59,0,0,0,0,0,0,7,2.084285714,1,30.40972857,7,0
9.93E+14,13.19,21.46,21.88,21.16,28.45,59.88,35.34,8,11,15,12,11,23,20,28.76571429,14.28571429,235.4426619,29.23809524,1
9.93E+14,7.96,6.41,2.23,5.74,12.13,7.67,29.94,5,4,4,4,15,9,8,10.29714286,7,83.75359048,16.66666667,1
9.93E+14,0,0,0,0,0,0,13.83,0,0,0,0,0,0,5,1.975714286,0.714285714,27.32412857,3.571428571,0
9.93E+14,60.73,36.78,39.15,44.13,61.18,40.35,63.43,37,23,24,24,32,25,49,49.39285714,30.57142857,139.6633571,92.95238095,1
9.93E+14,104.66,101.26,116.48,135.82,119.1,112.69,119.16,71,67,61,77,79,69,85,115.5957143,72.71428571,128.0555952,65.9047619,1
9.93E+14,0,0,34.84,54.81,0,0,12.84,0,0,12,33,0,0,13,14.64142857,8.285714286,480.3712143,153.5714286,1
9.93E+14,224.35,184.81,174.99,208.4,194.56,202.32,186.36,153,126,119,133,140,135,104,196.5414286,130,276.1687143,246,1
9.93E+14,0,0,9.74,7.75,0,8.05,1.54,0,0,6,6,0,6,2,3.868571429,2.857142857,19.55721429,9.142857143,0
9.93E+14,0,0,0,0,0,0,45.63,0,0,0,0,0,0,30,6.518571429,4.285714286,297.4424143,128.5714286,0
9.93E+14,30.15,92.63,97.75,71.08,4.17,43.77,45.52,24,46,70,42,5,32,33,55.01,36,1153.2233,403.6666667,0
9.93E+14,96.84,88.73,71.11,53.49,72.79,115.54,31.38,36,43,36,25,31,53,16,75.69714286,34.28571429,781.8314571,143.9047619,1
9.93E+14,0,78.67,115.11,124.15,89.9,35.16,70.28,0,52,67,86,61,23,45,73.32428571,47.71428571,1912.476895,821.2380952,1
9.93E+14,69.52,38.84,25.64,39.71,68.29,28.24,7.43,55,27,25,32,48,26,8,39.66714286,31.57142857,512.9534571,244.952381,1
9.93E+14,0,0,0,0,76.72,0,9.93,0,0,0,0,42,0,2,12.37857143,6.285714286,818.6600143,248.5714286,1
9.93E+14,10.81,49.64,79.06,76.66,37.95,32.85,181.13,11,46,66,60,29,21,135,66.87142857,52.57142857,3122.185181,1725.619048,1
9.93E+14,0,11.85,11.95,0,21.52,0,13.34,0,8,9,0,10,0,10,8.38,5.285714286,72.12003333,24.9047619,1
9.93E+14,11.7,0,0,0,0,31.19,10.17,2,0,0,0,0,15,7,7.58,3.428571429,135.1567,32.61904762,0
9.93E+14,125.8,77.31,33.46,63.44,134.54,102.99,86.47,81,43,34,50,85,53,63,89.14428571,58.42857143,1250.794695,361.952381,1
9.93E+14,420.23,438.44,569.57,284.77,225.74,589.69,268.12,59,51,66,82,61,73,63,399.5085714,65,21276.38531,101,1
9.93E+14,0,8.4,0,0,0,79.44,63.09,0,2,0,0,0,26,28,21.56142857,8,1184.559214,169.3333333,1
9.93E+14,187.61,111.76,133.26,54.16,116.21,55.48,52.85,76,39,58,32,51,34,28,101.6185714,45.42857143,2578.486914,296.6190476,1
9.93E+14,16.18,37.72,73.9,55.02,8.21,3.28,26.06,9,18,24,26,4,4,9,31.48142857,13.42857143,665.4541476,84.61904762,1
9.93E+14,57.51,103.1,43.4,65.7,118.79,92.05,118.85,49,90,40,57,73,67,92,85.62857143,66.85714286,920.1472476,390.4761905,1
9.93E+14,95.53,87.16,45.93,130.73,184.5,37.65,83.94,20,41,23,49,56,17,27,95.06285714,33.28571429,2527.96879,234.9047619,0
9.93E+14,39.81,67.39,88.89,68.78,47.16,34.49,3.03,36,43,62,47,33,20,5,49.93571429,35.14285714,787.6910619,344.4761905,0
9.93E+14,73.83,154.24,88.79,148.55,122.23,153.9,83.68,57,90,55,73,79,70,47,117.8885714,67.28571429,1255.888581,226.9047619,1
9.93E+14,132.28,4.07,106.17,63.86,65.53,63.87,61.38,71,7,60,33,45,30,26,71.02285714,38.85714286,1616.011724,468.4761905,1
9.93E+14,74.35,173.67,82.76,58.73,46.47,108.4,97.22,54,88,65,43,43,79,73,91.65714286,63.57142857,1757.024724,310.6190476,1
9.93E+14,118.55,138.76,151.32,84.26,221.47,138.74,133.5,64,76,74,38,92,73,63,140.9428571,68.57142857,1728.617624,273.2857143,1
9.93E+14,2.75,5.84,15.18,4.78,0,50.78,62.48,4,5,13,6,0,21,51,20.25857143,14.28571429,650.7399476,309.9047619,1
9.93E+14,112.28,133.04,127.15,230.41,174.31,111.74,117.52,37,48,52,73,54,37,54,143.7785714,50.71428571,1922.856914,150.5714286,1
9.93E+14,102.94,103.09,98.14,112.53,68.04,155.21,94.56,68,76,83,91,55,101,77,104.93,78.71428571,684.6162,225.5714286,1
9.93E+14,12.75,9.98,24.48,45.91,15.98,11.79,20.15,6,8,15,29,12,12,16,20.14857143,14,154.6323143,56.33333333,1
9.93E+14,34.17,117.02,90.14,140.57,215.64,224.41,111.14,16,57,35,58,91,97,48,133.2985714,57.42857143,4596.567848,833.6190476,1
9.93E+14,86.94,198.33,85.42,102.7,160.94,63.07,90.91,43,106,41,57,73,35,36,112.6157143,55.85714286,2350.876962,670.8095238,0
9.93E+14,0,0,0,0,0,1.16,35.44,0,0,0,0,0,2,33,5.228571429,5,177.6622476,153,0
9.93E+14,33.36,5.39,78.91,29.22,8.1,64.18,23.16,16,5,28,13,5,30,10,34.61714286,15.28571429,759.1966905,103.9047619,1
9.93E+14,126.51,32.69,21.79,86.56,97.32,103.96,77.16,54,30,16,58,62,51,54,77.99857143,46.42857143,1447.823914,284.6190476,1
9.93E+14,0,0,0,0,0,0,14.18,0,0,0,0,0,0,11,2.025714286,1.571428571,28.72462857,17.28571429,0
9.93E+14,29.91,17.01,32.72,63.6,76.17,65.53,76.11,18,15,32,36,49,44,38,51.57857143,33.14285714,594.3075476,160.1428571,1
9.93E+14,37.06,80.31,54.77,59.73,91.02,65.91,67.86,38,74,61,55,77,62,59,65.23714286,60.85714286,305.5199905,165.8095238,1
9.93E+14,20.96,26.64,22.73,12.33,62.63,17.55,2.46,6,13,16,7,10,6,4,23.61428571,8.857142857,358.4704286,18.80952381,1
9.93E+14,80.17,24,10.28,7.01,3.68,0,14.44,55,11,7,5,4,0,12,19.94,13.42857143,766.1463667,352.952381,1
9.93E+14,117.95,194.26,69.45,202.18,50.58,181.77,180.52,52,77,36,82,31,75,70,142.3871429,60.42857143,3936.109257,429.6190476,1
9.93E+14,0,0,3.61,0,0,13.01,4.29,0,0,4,0,0,8,3,2.987142857,2.142857143,23.03919048,9.476190476,0
9.93E+14,0,0,0,17.78,53.65,62.07,236.8,0,0,0,6,30,37,112,52.9,26.42857143,7255.417633,1659.952381,0
9.93E+14,0,0,0,0,0,22.95,11.88,0,0,0,0,0,13,11,4.975714286,3.428571429,82.42212857,34.61904762,0
9.93E+14,0,15.27,112.46,70.09,142.29,70.66,111.96,0,13,77,48,69,47,65,74.67571429,45.57142857,2755.352962,843.2857143,1
9.93E+14,69.95,96.74,74.37,115.34,83.3,92.58,129.79,35,42,39,46,41,45,69,94.58142857,45.28571429,470.2844476,122.9047619,1
9.93E+14,70.31,19.1,18.12,76.94,0,65.29,93.71,15,11,14,36,0,18,19,49.06714286,16.14285714,1291.27679,116.4761905,1
9.93E+14,9.26,3.89,19.68,8.7,34.94,63.92,51.97,5,4,10,10,20,36,28,27.48,16.14285714,547.5450333,149.4761905,1
9.93E+14,27.26,32.38,46.03,28.06,44.5,43.9,25.51,36,46,46,33,48,47,35,35.37714286,41.57142857,82.52015714,42.95238095,1
9.93E+14,31.2,9.02,48.46,15.14,5.95,67.21,23.54,21,10,29,11,8,40,19,28.64571429,19.71428571,499.1785286,134.5714286,1
9.93E+14,107.67,24.69,51.82,80.08,65.99,55.79,103.45,56,20,31,40,32,29,49,69.92714286,36.71428571,873.5022238,154.5714286,1
9.93E+14,41.4,43.06,33.16,42.56,44.68,38.46,32.94,40,35,30,36,36,33,29,39.46571429,34.14285714,22.79702857,14.47619048,1
9.93E+14,81.66,92.93,130.75,123.88,89.24,139.76,132.2,40,52,41,58,43,28,34,112.9171429,42.28571429,577.9440905,103.5714286,1
9.93E+14,30.99,13.74,61.87,40.89,49.61,18.13,97.58,26,13,35,26,23,9,46,44.68714286,25.42857143,830.3628238,157.6190476,1
9.93E+14,2.62,8.28,32.59,11.01,8.14,0,11.2,4,7,15,3,5,0,7,10.54857143,5.857142857,111.9240143,22.14285714,1
9.93E+14,199.97,229.84,164.1,202.09,251.4,110.75,251.4,112,148,110,141,152,72,180,201.3642857,130.7142857,2570.009695,1252.238095,1
9.93E+14,274.16,296.58,273.39,205.33,262.06,293.48,96.74,118,121,117,91,108,97,49,243.1057143,100.1428571,5081.294395,634.8095238,1
9.93E+14,37.74,24.23,36.98,37.32,59.96,37.6,16.78,23,17,23,24,21,27,7,35.80142857,20.28571429,181.672881,43.57142857,1
9.93E+14,0,4.1,2.77,6.4,6.74,1.85,11.91,0,3,4,2,10,5,4,4.824285714,4,15.53749524,9.666666667,0
9.93E+14,183.64,179.7,95.97,149.13,87.53,33.45,64.57,108,117,72,99,82,31,41,113.4271429,78.57142857,3392.56809,1081.619048,1
9.93E+14,3.09,47.59,60.57,13.33,41.55,58.02,16.78,5,34,23,13,16,34,11,34.41857143,19.42857143,533.7658143,128.2857143,1
9.93E+14,15.83,30.98,54.82,42.54,0,47.16,48.24,7,6,7,16,0,13,13,34.22428571,8.857142857,396.2140619,29.80952381,0
9.93E+14,222.97,230.98,229.32,167.17,134.16,315.61,237.98,102,107,113,111,83,162,105,219.7414286,111.8571429,3306.640448,586.1428571,1
9.93E+14,102.85,169.73,6.03,43.64,27.69,79.82,27.62,27,60,3,21,8,27,11,65.34,22.42857143,3223.804933,361.952381,1
9.93E+14,50.06,41.33,31.3,37.68,29.78,60.58,48.17,42,32,32,35,25,50,39,42.7,36.42857143,121.2914333,65.61904762,1
9.93E+14,48.38,59.2,46.55,23.5,71.53,92.11,47.29,29,35,31,19,36,28,29,55.50857143,29.57142857,472.190581,31.28571429,1
9.93E+14,37.77,35.21,33.79,31.58,37.36,42.19,22.21,46,44,43,47,43,55,30,34.30142857,44,39.71854762,55.33333333,1
9.93E+14,55.02,87.08,32.16,0,49.13,0,38.34,17,26,7,0,13,0,13,37.39,10.85714286,957.0033667,87.80952381,1
9.93E+14,150.81,218.43,182.99,117.92,247.72,148.5,85.93,92,119,93,73,142,98,66,164.6142857,97.57142857,3160.359895,680.952381,1
9.93E+14,30.6,27.96,0,16.26,1.95,0,4.17,6,11,0,8,3,0,3,11.56285714,4.428571429,177.9671571,16.95238095,1
9.93E+14,66.86,35.93,46.24,44.18,51.99,115.15,61.7,36,17,21,19,25,45,26,60.29285714,27,695.6677905,101.6666667,1
9.93E+14,71.15,28.7,63.02,110.56,85.55,51.51,152.6,44,16,32,63,45,22,73,80.44142857,42.14285714,1674.020848,431.8095238,1
9.93E+14,131.52,156.52,71.33,175.5,139.46,66.04,145.1,47,60,39,73,54,25,49,126.4957143,49.57142857,1756.743795,233.2857143,1
9.93E+14,4.91,0,17.95,13.19,27.91,0,57.8,3,0,14,5,16,0,32,17.39428571,10,420.3610952,135,0
9.93E+14,86.92,93.08,52.6,20.63,68.25,17.91,57.79,30,57,26,13,35,14,35,56.74,30,865.6418667,223.3333333,1
9.93E+14,47.42,20.29,54.62,61.54,58.01,99.99,52.41,48,19,32,46,40,49,18,56.32571429,36,555.4536952,176.3333333,1
9.93E+14,0.03,16.47,11.97,7.97,9.5,11.31,0.6,2,8,3,5,5,2,2,8.264285714,3.857142857,36.41679524,5.142857143,0
9.93E+14,0,77.97,50.4,13.96,56.87,98.18,0.63,0,29,20,6,27,32,2,42.57285714,16.57142857,1500.18859,185.2857143,1
9.93E+14,30.13,22.15,15.8,37.59,45.22,19.39,17.27,19,16,12,26,23,10,9,26.79285714,16.42857143,125.8600905,42.95238095,1
9.93E+14,0,0,0,0,5.45,30.86,16.26,0,0,0,0,4,4,13,7.51,3,141.9381667,23,0
9.93E+14,191.64,102.28,127.99,176.42,91.56,56.29,156.1,67,45,55,69,45,29,68,128.8971429,54,2385.03969,229.6666667,1
9.93E+14,39.02,90.57,68.14,163.81,129.61,79.75,120.31,26,69,49,77,62,42,74,98.74428571,57,1763.755662,351.3333333,1
9.93E+14,44.24,76.22,39.98,158.11,93.34,97.21,153.8,34,46,29,81,46,55,78,94.7,52.71428571,2233.9647,407.9047619,1
9.93E+14,13.19,6.75,0.46,2.21,3.3,0,31.18,10,2,2,2,4,0,8,8.155714286,4,123.6844952,13.33333333,0
9.93E+14,0,0,0,0,0,68.23,24.81,0,0,0,0,0,24,12,13.29142857,5.142857143,672.3724143,89.14285714,0
9.93E+14,19.47,72.99,28.38,58.99,32.67,57.58,50.56,20,47,21,47,29,42,32,45.80571429,34,373.9700286,132.6666667,1
9.93E+14,11.85,31.56,74.5,120.76,79.04,92.13,139.27,10,21,43,73,50,52,64,78.44428571,44.71428571,2054.422229,503.9047619,1
9.93E+14,49.09,52.06,89.46,45.88,155.98,107.17,49.83,38,25,38,24,65,44,21,78.49571429,36.42857143,1732.549295,233.6190476,0
9.93E+14,0,4.47,73.1,0,42.32,48.92,37.65,0,4,11,0,25,31,7,29.49428571,11.14285714,812.6453286,150.4761905,1
9.93E+14,266.1,196.17,160.06,168.03,166.3,100.02,136.04,100,85,63,73,77,47,67,170.3885714,73.14285714,2680.979748,283.4761905,1
9.93E+14,31.26,5.97,4.57,22.31,0,4.32,11.74,31,10,4,22,0,6,18,11.45285714,13,128.2939905,123,1
9.93E+14,59.4,65.78,147.98,85.03,65.04,75.94,83.07,24,35,91,54,44,45,45,83.17714286,48.28571429,908.7000238,443.9047619,1
9.93E+14,76.06,43.36,29.85,133.87,37.27,73.36,31.25,34,23,19,37,13,13,16,60.71714286,22.14285714,1403.11959,96.14285714,1
9.93E+14,15.2,19.45,8.07,19.03,27.67,13.3,3.76,11,10,6,11,17,14,3,15.21142857,10.28571429,62.25864762,21.9047619,0
9.93E+14,0,0,0,0,0,0,1.2,0,0,0,0,0,0,2,0.171428571,0.285714286,0.205714286,0.571428571,1
9.93E+14,13.58,12.12,3.96,3.44,6.11,5.21,6.99,7,5,4,2,5,4,4,7.344285714,4.428571429,15.76542857,2.285714286,1
9.93E+14,16.18,23.13,39.07,41.77,0.44,14.8,31.09,9,21,20,9,2,6,19,23.78285714,12.28571429,215.7397905,57.9047619,1
9.93E+14,249.41,197.67,248.04,253.19,232.75,216.4,186.6,121,96,126,127,125,102,71,226.2942857,109.7142857,710.8584952,445.2380952,1
9.93E+14,0,0,0,1.9,15.69,53.54,83.59,0,0,0,4,15,34,56,22.10285714,15.57142857,1113.97529,472.6190476,1
9.93E+14,17.68,39.4,59.12,28.01,39.88,55.67,20.59,12,21,30,19,19,26,15,37.19285714,20.28571429,262.5046571,37.9047619,1
9.93E+14,57.61,104.15,70.88,137.67,67.26,80.69,54.59,27,42,16,51,32,44,18,81.83571429,32.85714286,879.7334619,179.4761905,1
9.93E+14,2.36,47.4,0,6.3,0.84,11.54,3.38,2,24,0,6,2,11,4,10.26,7,283.408,69,0
9.93E+14,94.6,87.72,128.15,41.33,72.54,179.03,107,51,50,69,30,41,98,68,101.4814286,58.14285714,1907.996648,501.1428571,1
9.93E+14,34.66,16.05,21.7,6.13,9.08,60.77,8.16,22,15,21,6,12,41,7,22.36428571,17.71428571,384.7134952,143.9047619,1
9.93E+14,43.33,1.53,13.71,1.78,0,9.88,3.66,24,3,7,2,0,9,4,10.55571429,7,233.6684286,65.33333333,0
9.93E+14,4.95,105.84,67.78,59.83,78.43,82.36,83.53,3,51,31,33,33,48,41,68.96,34.28571429,1003.948267,250.9047619,1
9.93E+14,36.24,328.05,152.11,213.09,243.16,102.75,67.43,20,141,55,99,80,29,21,163.2614286,63.57142857,10854.33915,2083.285714,1
9.93E+14,0,0,0,0,0,81.85,57.52,0,0,0,0,0,22,28,19.91,7.142857143,1205.519367,151.8095238,1
9.93E+14,24.27,99.59,41.92,50.56,32.02,56.59,20.22,16,49,19,34,16,25,13,46.45285714,24.57142857,725.3803905,166.2857143,1
9.93E+14,0,0,0,28.98,58.42,37.02,71.5,0,0,0,19,25,18,56,27.98857143,16.85714286,875.324381,409.4761905,1
9.93E+14,8.34,9.76,6.32,16.98,9.61,4.2,23.64,5,11,7,10,12,5,16,11.26428571,9.428571429,45.6214619,16.28571429,1
9.93E+14,44.44,98.43,107.32,150.38,57.92,104.63,125.4,35,69,72,97,35,70,71,98.36,64.14285714,1349.933567,490.8095238,1
9.93E+14,17.96,25.7,25.42,122.53,41.96,4.22,26.01,13,13,16,48,24,4,15,37.68571429,19,1526.051262,198,1
9.93E+14,3.75,0,0,0,0,0,1.88,4,0,0,0,0,0,3,0.804285714,1,2.178128571,3,1
9.93E+14,0,0,0,0,0,0,45.23,0,0,0,0,0,0,31,6.461428571,4.428571429,292.2504143,137.2857143,0
9.93E+14,18.05,61.25,41.05,56.67,17.29,1.72,46.5,13,41,31,44,16,2,33,34.64714286,25.71428571,505.8562238,244.5714286,1
9.93E+14,0,0,0,5.55,1.64,3.6,0.66,0,0,0,4,6,4,3,1.635714286,2.428571429,4.693128571,5.952380952,1
9.93E+14,88.93,184.87,113.05,128.33,114.98,107.8,104.16,97,144,124,120,115,105,107,120.3028571,116,952.5761905,238,1
9.93E+14,36.13,117.47,45.86,86.3,65.4,45.73,65.02,18,47,19,30,34,26,21,65.98714286,27.85714286,795.2132571,105.8095238,1
9.93E+14,38.76,26.52,21.14,8.35,24.37,44.77,59.22,31,17,25,9,22,38,50,31.87571429,27.42857143,285.8500286,186.2857143,1
9.93E+14,0,67.74,0,0,6.18,57.24,57.39,0,21,0,0,4,23,30,26.93571429,11.14285714,1019.700129,169.4761905,0
9.93E+14,0,81.18,0,0,0,0,24.33,0,28,0,0,0,0,17,15.07285714,6.428571429,931.9673571,130.6190476,0
9.93E+14,62.4,37.57,22.32,26.66,23.12,18.52,26.51,40,32,20,26,18,19,24,31.01428571,25.57142857,226.8843952,63.95238095,1
9.93E+14,105.58,84.44,0,0,0,0,8.48,71,78,0,0,0,0,7,28.35714286,22.28571429,2120.04459,1282.904762,0
9.93E+14,69.56,29.18,35.21,50.48,57.29,23.14,36.91,49,23,27,37,47,19,24,43.11,32.28571429,274.7812667,146.2380952,0
9.93E+14,13.19,44.1,21.44,8.74,105.44,159.71,33.53,4,7,13,5,18,25,9,55.16428571,11.57142857,3183.716162,58.61904762,1
9.93E+14,44.95,49.61,102.43,54.42,46.81,172.31,171.32,20,33,60,28,29,94,83,91.69285714,49.57142857,3385.748357,872.952381,1
9.93E+14,0,0,0,0,0,0,8.6,0,0,0,0,0,0,5,1.228571429,0.714285714,10.56571429,3.571428571,0
9.93E+14,0,0,0,0,0,0,2.14,0,0,0,0,0,0,2,0.305714286,0.285714286,0.654228571,0.571428571,0
9.93E+14,13.98,65.37,50.04,55.43,15.74,3.81,32.28,13,24,41,40,18,5,22,33.80714286,23.28571429,558.1609238,177.2380952,1
9.93E+14,220.4,175.34,148.89,187.01,116.62,152.56,126.26,85,76,74,85,58,73,65,161.0114286,73.71428571,1300.808748,97.23809524,1
9.93E+14,234.84,253.17,193.84,243.38,272.67,260.53,107.66,143,149,116,136,136,140,67,223.7271429,126.7142857,3248.548124,798.5714286,1
9.93E+14,74.55,45.79,29.24,82.78,51.1,75.98,113.31,36,32,21,44,28,33,39,67.53571429,33.28571429,776.2916952,55.9047619,1
9.93E+14,6.92,21.38,28.13,0,32.6,0,16.23,6,10,7,0,16,0,9,15.03714286,6.857142857,173.2751571,32.14285714,0
9.93E+14,96.12,76.36,16.25,13.99,56.51,30.79,45.93,49,56,10,10,32,19,27,47.99285714,29,942.9092238,327.3333333,1
9.93E+14,34.56,4.49,46.24,65.93,77.49,174.01,27.57,25,4,33,44,44,96,14,61.47,37.14285714,3048.969167,892.8095238,1
9.93E+14,0.45,0,0,0,0,0,1.98,2,0,0,0,0,0,3,0.347142857,0.714285714,0.546557143,1.571428571,1
